loan_amnt,term,int_rate,installment,grade,sub_grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,delinq_2yrs,fico_range_low,fico_range_high,open_acc,pub_rec,revol_bal,revol_util,total_acc,mort_acc,pub_rec_bankruptcies,issue_d,earliest_cr_line
10500.0, 36 months,8.49,331.42,B,B1,10+ years,MORTGAGE,168400.0,Verified,other,27.58,0.0,715.0,719.0,18.0,0.0,43536.0,61.5,36.0,5.0,0.0,Dec-2015,Nov-1999
21600.0, 36 months,13.44,732.38,C,C3,9 years,MORTGAGE,54000.0,Verified,debt_consolidation,17.64,0.0,690.0,694.0,9.0,0.0,26438.0,60.8,30.0,6.0,0.0,Dec-2015,Jun-2001
5875.0, 36 months,15.77,205.89,D,D1,10+ years,RENT,56000.0,Verified,debt_consolidation,25.65,0.0,670.0,674.0,5.0,0.0,928.0,38.7,11.0,0.0,0.0,Dec-2015,Oct-2005
8000.0, 36 months,6.49,245.16,A,A2,3 years,RENT,120000.0,Source Verified,credit_card,4.91,0.0,775.0,779.0,5.0,0.0,9233.0,15.5,20.0,0.0,0.0,Dec-2015,Jul-1984
6000.0, 36 months,7.91,187.77,A,A5,10+ years,MORTGAGE,105000.0,Not Verified,car,14.45,0.0,685.0,689.0,9.0,3.0,8353.0,65.3,11.0,1.0,0.0,Dec-2015,May-2006
12000.0, 36 months,11.48,395.6,B,B5,3 years,MORTGAGE,47140.0,Source Verified,debt_consolidation,33.1,2.0,695.0,699.0,11.0,0.0,35362.0,56.7,20.0,1.0,0.0,Dec-2015,May-2004
20550.0, 60 months,16.59,506.21,D,D2,10+ years,RENT,60000.0,Not Verified,debt_consolidation,26.38,0.0,715.0,719.0,12.0,0.0,34612.0,39.7,20.0,4.0,0.0,Dec-2015,May-2002
20000.0, 36 months,9.17,637.58,B,B2,2 years,RENT,130000.0,Source Verified,debt_consolidation,12.77,0.0,715.0,719.0,8.0,0.0,12187.0,36.5,13.0,0.0,0.0,Dec-2015,Oct-2011
28000.0, 36 months,7.91,876.26,A,A5,2 years,MORTGAGE,112000.0,Source Verified,credit_card,11.95,0.0,715.0,719.0,5.0,0.0,32983.0,50.0,15.0,2.0,0.0,Dec-2015,Mar-1990
8450.0, 36 months,11.99,280.63,C,C1,10+ years,RENT,37380.0,Not Verified,debt_consolidation,15.09,0.0,670.0,674.0,6.0,1.0,3855.0,37.0,14.0,2.0,1.0,Dec-2015,Jan-2003
13500.0, 36 months,10.78,440.57,B,B4,10+ years,RENT,77000.0,Source Verified,credit_card,14.45,1.0,660.0,664.0,8.0,2.0,6875.0,75.5,10.0,0.0,1.0,Dec-2015,Jan-2004
4175.0, 36 months,12.88,140.44,C,C2,4 years,MORTGAGE,50720.0,Source Verified,debt_consolidation,9.16,0.0,665.0,669.0,9.0,0.0,1779.0,85.0,20.0,2.0,0.0,Dec-2015,Nov-2003
10000.0, 36 months,5.32,301.15,A,A1,9 years,MORTGAGE,75000.0,Not Verified,credit_card,3.86,0.0,710.0,714.0,9.0,0.0,9902.0,16.2,36.0,0.0,0.0,Dec-2015,Jun-2001
22400.0, 60 months,14.85,531.14,C,C5,3 years,RENT,96000.0,Verified,debt_consolidation,20.45,1.0,675.0,679.0,10.0,0.0,10802.0,85.1,19.0,3.0,0.0,Dec-2015,Feb-2002
18000.0, 36 months,16.59,638.09,D,D2,6 years,MORTGAGE,50000.0,Not Verified,debt_consolidation,14.69,0.0,705.0,709.0,5.0,0.0,43858.0,97.2,27.0,6.0,0.0,Dec-2015,Jul-1990
30000.0, 60 months,19.48,786.17,E,E2,10+ years,MORTGAGE,88000.0,Source Verified,debt_consolidation,18.47,0.0,665.0,669.0,9.0,0.0,15564.0,69.2,29.0,1.0,0.0,Dec-2015,Oct-2000
16000.0, 36 months,7.91,500.72,A,A5,< 1 year,MORTGAGE,50000.0,Not Verified,debt_consolidation,24.41,0.0,715.0,719.0,9.0,0.0,12638.0,64.8,22.0,2.0,0.0,Dec-2015,Aug-2004
5500.0, 36 months,15.77,192.74,D,D1,2 years,MORTGAGE,101000.0,Verified,vacation,25.55,0.0,675.0,679.0,14.0,0.0,27478.0,88.0,21.0,1.0,0.0,Dec-2015,Oct-2007
35000.0, 36 months,15.77,1226.53,D,D1,4 years,MORTGAGE,120000.0,Source Verified,credit_card,13.34,0.0,690.0,694.0,12.0,0.0,31184.0,73.0,26.0,5.0,0.0,Dec-2015,Aug-2003
8000.0, 36 months,8.49,252.51,B,B1,3 years,MORTGAGE,48000.0,Not Verified,credit_card,15.15,0.0,670.0,674.0,4.0,0.0,7764.0,86.0,24.0,2.0,0.0,Dec-2015,Jun-2001
4000.0, 36 months,9.8,128.7,B,B3,2 years,MORTGAGE,47500.0,Source Verified,debt_consolidation,5.79,0.0,685.0,689.0,12.0,0.0,5854.0,56.8,19.0,1.0,0.0,Dec-2015,Mar-2008
9000.0, 36 months,5.32,271.04,A,A1,7 years,MORTGAGE,150000.0,Not Verified,major_purchase,0.63,0.0,795.0,799.0,4.0,0.0,4842.0,7.0,30.0,7.0,0.0,Dec-2015,Feb-1987
10000.0, 36 months,7.91,312.95,A,A5,2 years,RENT,40100.0,Not Verified,credit_card,10.81,0.0,680.0,684.0,4.0,0.0,6664.0,45.0,7.0,0.0,0.0,Dec-2015,Oct-1998
14025.0, 60 months,18.49,359.9,D,D5,10+ years,MORTGAGE,39000.0,Verified,debt_consolidation,18.0,0.0,675.0,679.0,12.0,0.0,15646.0,74.9,21.0,3.0,0.0,Dec-2015,Aug-2001
13500.0, 36 months,23.13,523.5,F,F2,10+ years,RENT,50000.0,Source Verified,debt_consolidation,25.3,0.0,660.0,664.0,17.0,1.0,10292.0,23.0,21.0,0.0,1.0,Dec-2015,Mar-2002
2150.0, 36 months,17.27,76.95,D,D3,3 years,OWN,18300.0,Verified,medical,11.74,0.0,695.0,699.0,11.0,0.0,512.0,13.1,19.0,0.0,0.0,Dec-2015,Sep-2009
24000.0, 60 months,13.99,558.32,C,C4,10+ years,MORTGAGE,115000.0,Verified,debt_consolidation,17.71,0.0,690.0,694.0,11.0,1.0,20359.0,73.5,32.0,2.0,1.0,Dec-2015,Nov-1994
17000.0, 36 months,12.88,571.82,C,C2,9 years,RENT,89000.0,Verified,debt_consolidation,21.02,0.0,680.0,684.0,10.0,0.0,13978.0,78.1,18.0,0.0,0.0,Dec-2015,Mar-2006
6000.0, 36 months,9.17,191.28,B,B2,2 years,OWN,72000.0,Not Verified,credit_card,2.8,0.0,660.0,664.0,9.0,1.0,4752.0,9.8,24.0,0.0,1.0,Dec-2015,Sep-1988
5000.0, 36 months,11.48,164.84,B,B5,8 years,OWN,43498.0,Verified,debt_consolidation,26.2,1.0,660.0,664.0,5.0,0.0,3385.0,75.2,24.0,0.0,0.0,Dec-2015,Nov-1989
19500.0, 36 months,7.49,606.49,A,A4,< 1 year,RENT,85000.0,Not Verified,debt_consolidation,13.74,0.0,730.0,734.0,8.0,0.0,18662.0,70.7,20.0,0.0,0.0,Dec-2015,Aug-2001
23200.0, 36 months,9.17,739.6,B,B2,< 1 year,RENT,110000.0,Verified,credit_card,18.84,0.0,665.0,669.0,14.0,0.0,29095.0,80.8,20.0,0.0,0.0,Dec-2015,Sep-2002
7200.0, 36 months,9.17,229.53,B,B2,10+ years,MORTGAGE,60000.0,Not Verified,debt_consolidation,24.6,0.0,735.0,739.0,18.0,0.0,8307.0,22.9,45.0,4.0,0.0,Dec-2015,Mar-1997
10000.0, 60 months,17.97,253.78,D,D4,2 years,MORTGAGE,55000.0,Not Verified,credit_card,35.7,0.0,685.0,689.0,14.0,0.0,38623.0,78.0,28.0,6.0,0.0,Dec-2015,Apr-2001
1500.0, 36 months,6.49,45.97,A,A2,,MORTGAGE,45000.0,Not Verified,vacation,16.11,0.0,745.0,749.0,12.0,0.0,3717.0,21.2,37.0,4.0,0.0,Dec-2015,Dec-1987
9100.0, 36 months,9.17,290.1,B,B2,5 years,MORTGAGE,70000.0,Not Verified,credit_card,25.6,0.0,725.0,729.0,8.0,0.0,37505.0,93.3,23.0,3.0,0.0,Dec-2015,Apr-1996
16800.0, 36 months,8.49,530.26,B,B1,8 years,MORTGAGE,85400.0,Not Verified,debt_consolidation,17.27,0.0,705.0,709.0,10.0,0.0,10223.0,43.5,21.0,2.0,0.0,Dec-2015,Nov-1994
28000.0, 36 months,7.91,876.26,A,A5,1 year,MORTGAGE,160000.0,Not Verified,home_improvement,23.69,0.0,710.0,714.0,16.0,0.0,158563.0,75.2,31.0,6.0,0.0,Dec-2015,Sep-1991
19200.0, 36 months,5.32,578.21,A,A1,8 years,RENT,60000.0,Not Verified,credit_card,17.84,0.0,720.0,724.0,11.0,0.0,25643.0,75.9,19.0,0.0,0.0,Dec-2015,Apr-1998
12600.0, 36 months,6.99,389.0,A,A3,1 year,RENT,73000.0,Not Verified,credit_card,5.56,0.0,680.0,684.0,3.0,0.0,8699.0,77.4,7.0,0.0,0.0,Dec-2015,Jul-1992
9650.0, 36 months,12.88,324.59,C,C2,< 1 year,RENT,55500.0,Source Verified,debt_consolidation,15.18,1.0,660.0,664.0,19.0,1.0,9419.0,61.2,29.0,1.0,1.0,Dec-2015,Aug-2000
23525.0, 60 months,17.97,597.0,D,D4,5 years,MORTGAGE,70000.0,Not Verified,debt_consolidation,13.33,0.0,675.0,679.0,13.0,1.0,28738.0,90.9,22.0,2.0,0.0,Dec-2015,May-1998
19600.0, 60 months,15.77,474.25,D,D1,8 years,MORTGAGE,80000.0,Source Verified,debt_consolidation,18.99,0.0,710.0,714.0,15.0,0.0,11038.0,81.1,26.0,2.0,0.0,Dec-2015,Oct-2003
6400.0, 36 months,9.17,204.03,B,B2,6 years,RENT,53000.0,Not Verified,debt_consolidation,14.4,0.0,695.0,699.0,11.0,0.0,4980.0,90.5,14.0,0.0,0.0,Dec-2015,Sep-1987
26825.0, 60 months,18.99,695.71,E,E1,10+ years,MORTGAGE,66548.0,Verified,debt_consolidation,31.61,0.0,685.0,689.0,9.0,1.0,18221.0,84.0,19.0,1.0,0.0,Dec-2015,Apr-1996
18000.0, 60 months,14.85,426.81,C,C5,5 years,RENT,48000.0,Source Verified,debt_consolidation,19.76,5.0,660.0,664.0,15.0,1.0,3862.0,30.9,40.0,0.0,1.0,Dec-2015,Jun-1999
25000.0, 36 months,7.49,777.55,A,A4,10+ years,MORTGAGE,109000.0,Not Verified,debt_consolidation,26.02,0.0,745.0,749.0,9.0,0.0,20862.0,54.3,19.0,3.0,0.0,Dec-2015,Dec-2001
14000.0, 60 months,14.85,331.96,C,C5,2 years,MORTGAGE,60000.0,Not Verified,debt_consolidation,24.29,0.0,690.0,694.0,11.0,0.0,12718.0,73.9,24.0,0.0,0.0,Dec-2015,Aug-2009
3500.0, 36 months,6.49,107.26,A,A2,8 years,MORTGAGE,56000.0,Source Verified,debt_consolidation,19.03,3.0,680.0,684.0,10.0,0.0,3770.0,11.5,19.0,3.0,0.0,Dec-2015,Jan-1999
12000.0, 36 months,5.32,361.38,A,A1,4 years,OWN,45000.0,Not Verified,debt_consolidation,29.87,0.0,780.0,784.0,7.0,0.0,8994.0,63.3,23.0,1.0,0.0,Dec-2015,Jul-1987
14850.0, 60 months,18.49,381.07,D,D5,10+ years,MORTGAGE,45000.0,Verified,debt_consolidation,13.57,0.0,670.0,674.0,13.0,0.0,16081.0,45.7,32.0,1.0,0.0,Dec-2015,May-1999
16000.0, 60 months,12.88,363.07,C,C2,10+ years,MORTGAGE,64000.0,Not Verified,debt_consolidation,5.76,0.0,685.0,689.0,5.0,0.0,28495.0,79.2,14.0,1.0,0.0,Dec-2015,Nov-1990
4000.0, 36 months,11.99,132.84,C,C1,3 years,RENT,41501.0,Source Verified,debt_consolidation,12.9,0.0,685.0,689.0,8.0,0.0,8485.0,36.3,12.0,0.0,0.0,Dec-2015,Nov-2005
23850.0, 36 months,13.44,808.67,C,C3,3 years,OWN,111000.0,Source Verified,major_purchase,13.58,0.0,660.0,664.0,24.0,1.0,20298.0,53.3,38.0,0.0,1.0,Dec-2015,Sep-2002
35000.0, 60 months,16.59,862.15,D,D2,5 years,MORTGAGE,139000.0,Source Verified,credit_card,14.95,0.0,670.0,674.0,10.0,0.0,24127.0,77.8,28.0,5.0,0.0,Dec-2015,Sep-2008
35000.0, 60 months,11.99,778.38,C,C1,10+ years,MORTGAGE,80000.0,Verified,credit_card,26.84,0.0,725.0,729.0,12.0,0.0,33364.0,32.5,21.0,2.0,0.0,Dec-2015,Feb-1985
20000.0, 36 months,5.32,602.3,A,A1,10+ years,MORTGAGE,71665.0,Verified,debt_consolidation,12.31,0.0,715.0,719.0,11.0,0.0,19997.0,56.0,16.0,2.0,0.0,Dec-2015,Apr-1976
15000.0, 36 months,12.88,504.55,C,C2,10+ years,MORTGAGE,60000.0,Not Verified,debt_consolidation,36.4,0.0,675.0,679.0,9.0,1.0,5576.0,62.0,42.0,8.0,1.0,Dec-2015,May-2000
25000.0, 36 months,6.49,766.12,A,A2,2 years,MORTGAGE,62000.0,Source Verified,credit_card,27.24,0.0,725.0,729.0,9.0,0.0,11141.0,53.6,15.0,2.0,0.0,Dec-2015,Feb-2007
30800.0, 60 months,17.97,781.62,D,D4,10+ years,MORTGAGE,111000.0,Verified,credit_card,33.98,0.0,700.0,704.0,7.0,0.0,61770.0,80.6,18.0,1.0,0.0,Dec-2015,Jan-1986
12000.0, 36 months,12.88,403.64,C,C2,4 years,MORTGAGE,110000.0,Source Verified,credit_card,9.44,0.0,680.0,684.0,9.0,0.0,6112.0,21.9,15.0,0.0,0.0,Dec-2015,Nov-1996
14000.0, 60 months,19.89,370.06,E,E3,3 years,MORTGAGE,75000.0,Source Verified,debt_consolidation,16.03,0.0,660.0,664.0,7.0,0.0,7029.0,78.1,15.0,0.0,0.0,Dec-2015,Feb-2004
16000.0, 36 months,8.49,505.01,B,B1,3 years,RENT,35000.0,Not Verified,credit_card,24.49,0.0,705.0,709.0,10.0,1.0,12989.0,50.9,13.0,0.0,1.0,Dec-2015,Apr-2006
6000.0, 36 months,7.91,187.77,A,A5,< 1 year,MORTGAGE,81120.0,Not Verified,debt_consolidation,18.45,0.0,685.0,689.0,10.0,1.0,6151.0,34.9,22.0,2.0,1.0,Dec-2015,Aug-2000
6000.0, 36 months,13.99,205.04,C,C4,6 years,MORTGAGE,43700.0,Verified,home_improvement,31.87,1.0,660.0,664.0,20.0,0.0,2773.0,10.3,33.0,1.0,0.0,Dec-2015,Feb-2005
24000.0, 36 months,9.8,772.17,B,B3,10+ years,MORTGAGE,100000.0,Source Verified,debt_consolidation,15.46,0.0,665.0,669.0,14.0,0.0,12057.0,65.9,35.0,2.0,0.0,Dec-2015,Nov-1996
10000.0, 36 months,19.48,369.0,E,E2,1 year,MORTGAGE,150000.0,Source Verified,other,14.89,1.0,705.0,709.0,10.0,0.0,3318.0,13.5,28.0,1.0,0.0,Dec-2015,Mar-1996
10000.0, 36 months,6.49,306.45,A,A2,6 years,RENT,85000.0,Not Verified,credit_card,13.07,0.0,685.0,689.0,14.0,1.0,10464.0,34.5,23.0,1.0,1.0,Dec-2015,Apr-2002
1400.0, 36 months,12.88,47.1,C,C2,3 years,MORTGAGE,64000.0,Not Verified,other,34.95,0.0,700.0,704.0,17.0,0.0,37828.0,67.2,24.0,4.0,0.0,Dec-2015,Jun-1996
